Id,TimeStamp,Model,Latitude,Longitude,RodCount,Rotation Speed Max (rpm),Rotation Torque Max (ft-lb),Thrust Force Max (lbf),Mud Flow Rate Avg (gpm),Mud Pressure Max (psi),Thrust Speed Avg (ft/min),Pull Force Maximum (lbf),Pull Speed Average (ft/min),Drill String Length (ft)
91112,11/12/2022 16:53:33,D40X55 S3,30.15,-95.17,10,167,1128,4868,18.6,153,28,0,0,169
91112,11/12/2022 16:46:30,D40X55 S3,30.15,-95.17,11,174,1562,6743,19.2,164,11,0,0,184
91112,11/12/2022 16:49:12,D40X55 S3,30.15,-95.17,12,173,1556,6508,18.9,158,14,0,0,199
91112,11/12/2022 18:47:49,D40X55 S3,30.15,-95.17,22,176,2322,4597,24.9,311,23,4533,11,319
91112,11/12/2022 20:15:58,D40X55 S3,30.15,-95.17,19,174,1957,5700,25,188,46,7242,64,274
91112,11/12/2022 20:52:40,D40X55 S3,30.15,-95.17,16,173,2561,4073,33.8,186,18,6289,58,229
91112,11/12/2022 21:16:27,D40X55 S3,30.15,-95.17,7,128,2441,5850,21.6,176,21,0,0,124
91112,11/13/2022 14:42:32,D40X55 S3,30.15,-95.17,8,131,2794,7859,22.4,315,16,0,0,139
91112,11/13/2022 14:47:13,D40X55 S3,30.15,-95.17,9,132,2777,6880,29.3,203,11,0,0,154
91112,11/13/2022 14:53:41,D40X55 S3,30.15,-95.17,11,128,2534,7023,31.3,253,13,0,0,184
91112,11/13/2022 15:06:45,D40X55 S3,30.15,-95.17,13,128,1829,4279,31.2,213,16,0,0,214
91112,11/13/2022 15:06:12,D40X55 S3,30.15,-95.17,15,130,2365,6654,30.9,227,11,0,0,244
91112,11/13/2022 15:30:26,D40X55 S3,30.15,-95.17,19,129,2331,6516,30,121,22,0,0,304
91112,11/13/2022 15:16:56,D40X55 S3,30.15,-95.17,22,133,1409,3381,30.1,129,24,6140,41,319
91112,11/13/2022 16:08:39,D40X55 S3,30.15,-95.17,24,131,1589,5130,3,45,38,0,0,379
91112,11/13/2022 17:50:18,D40X55 S3,30.15,-95.17,25,126,1648,6690,5.8,84,34,0,0,394
91112,11/13/2022 19:33:42,D40X55 S3,30.15,-95.17,38,133,2102,9865,9.5,68,71,0,0,589
91112,11/13/2022 18:18:39,D40X55 S3,30.15,-95.17,43,129,1576,7305,3.9,343,34,9144,9,634
91173,11/15/2022 0:12:19,D40X55 S3,42.3,-82.99,2,177,980,4281,8.3,78,17,0,0,34
91173,10/28/2022 15:12:34,D40X55 S3,42.3,-82.99,5,178,949,4098,8.1,126,15,0,0,64
91173,10/28/2022 15:10:49,D40X55 S3,42.3,-82.99,7,177,952,5650,8.9,98,14,0,0,84
91173,10/28/2022 15:16:36,D40X55 S3,42.3,-82.99,9,185,3383,3934,8,133,17,0,0,104
91173,10/28/2022 15:38:28,D40X55 S3,42.3,-82.99,12,176,850,4103,8.5,94,11,0,0,134
91173,10/28/2022 15:16:42,D40X55 S3,42.3,-82.99,13,173,1177,4774,0.4,3,7,0,0,144
91173,10/28/2022 15:20:49,D40X55 S3,42.3,-82.99,14,173,1254,8699,9.1,185,14,0,0,154
91173,10/28/2022 15:27:00,D40X55 S3,42.3,-82.99,15,178,1179,6218,7.9,136,13,0,0,164
91173,10/28/2022 15:39:17,D40X55 S3,42.3,-82.99,16,18,365,212,6.1,41,0,0,0,154
91173,10/28/2022 18:48:29,D40X55 S3,42.3,-82.99,15,175,1136,5562,8.7,269,15,0,0,164
91173,10/28/2022 18:55:50,D40X55 S3,42.3,-82.99,17,184,1237,6795,8.2,197,13,0,0,184
91173,10/28/2022 18:53:55,D40X55 S3,42.3,-82.99,18,183,1499,8924,8.8,478,14,0,0,194
91173,10/28/2022 18:58:09,D40X55 S3,42.3,-82.99,20,179,1074,9278,7.9,132,10,0,0,214
91173,10/28/2022 18:57:54,D40X55 S3,42.3,-82.99,21,179,1274,8276,8.1,358,11,0,0,224
91173,10/28/2022 19:00:28,D40X55 S3,42.3,-82.99,22,182,1392,8696,8.7,145,17,7906,54,234
91173,10/28/2022 19:12:57,D40X55 S3,42.3,-82.99,24,176,1474,8703,8,291,9,0,0,254
91173,10/28/2022 19:10:01,D40X55 S3,42.3,-82.99,25,182,1535,9765,8.9,352,14,0,0,264
91173,10/28/2022 19:14:31,D40X55 S3,42.3,-82.99,26,174,1531,9546,8.9,350,14,0,0,274
91173,10/28/2022 19:29:18,D40X55 S3,42.3,-82.99,29,177,1562,9869,8.7,419,13,0,0,304
91173,10/28/2022 19:33:13,D40X55 S3,42.3,-82.99,33,173,1415,8849,8.7,223,17,0,0,344
91173,10/28/2022 19:58:20,D40X55 S3,42.3,-82.99,38,178,1260,7254,8.4,164,17,0,0,394
91173,10/28/2022 19:59:44,D40X55 S3,42.3,-82.99,43,180,1370,7297,10,213,18,0,0,444
91173,10/28/2022 19:57:51,D40X55 S3,42.3,-82.99,47,175,1362,7282,8.9,126,18,0,0,484
91173,10/28/2022 19:44:20,D40X55 S3,42.3,-82.99,48,176,1187,6614,11.1,318,18,0,0,494
91173,10/28/2022 19:55:03,D40X55 S3,42.3,-82.99,51,186,1813,11252,10.2,523,13,0,0,524
91173,10/29/2022 12:24:40,D40X55 S3,42.3,-82.99,52,180,1598,9475,8.3,181,13,0,0,534
91173,10/29/2022 12:25:31,D40X55 S3,42.3,-82.99,53,187,1654,11917,8.4,275,14,0,0,544
91173,10/29/2022 12:35:57,D40X55 S3,42.3,-82.99,56,178,1898,9711,8.2,193,16,0,0,574
91173,10/29/2022 12:31:11,D40X55 S3,42.3,-82.99,57,182,1391,10062,9.4,148,14,0,0,584
91173,10/29/2022 12:40:55,D40X55 S3,42.3,-82.99,59,177,1231,8934,9.2,196,18,0,0,604
91173,10/29/2022 12:52:17,D40X55 S3,42.3,-82.99,63,178,1098,5912,8.7,89,16,0,0,644
91173,10/29/2022 12:50:41,D40X55 S3,42.3,-82.99,65,180,1252,6677,9,163,14,0,0,664
91173,10/29/2022 12:46:01,D40X55 S3,42.3,-82.99,66,176,1221,5721,9,107,13,0,0,674
91173,10/29/2022 12:50:41,D40X55 S3,42.3,-82.99,68,180,1140,8943,8.3,181,13,0,0,694
91173,10/29/2022 12:58:54,D40X55 S3,42.3,-82.99,70,172,1185,8252,9.9,148,14,0,0,714
91173,10/29/2022 12:54:28,D40X55 S3,42.3,-82.99,71,175,1215,6756,8.4,112,11,0,0,724
91173,10/29/2022 13:00:32,D40X55 S3,42.3,-82.99,72,178,1235,7033,9,122,12,0,0,734
91173,10/29/2022 13:09:24,D40X55 S3,42.3,-82.99,74,198,1972,7985,8.2,126,12,6689,0,754
91173,10/29/2022 13:02:51,D40X55 S3,42.3,-82.99,75,186,1829,16640,8.1,130,7,5381,0,764
91173,10/29/2022 13:10:26,D40X55 S3,42.3,-82.99,76,178,1376,8328,8.7,183,11,0,0,774
91173,10/29/2022 13:10:10,D40X55 S3,42.3,-82.99,77,173,1474,9103,9.1,146,14,0,0,784
91173,10/29/2022 16:48:29,D40X55 S3,42.3,-82.99,78,173,1209,9069,9,125,15,0,0,794
91173,10/29/2022 16:55:20,D40X55 S3,42.3,-82.99,79,179,1400,5440,0.3,1,18,6644,10,784
91173,10/30/2022 5:17:25,D40X55 S3,42.3,-82.99,19,51,852,3593,14.7,67,62,0,0,204
91173,10/29/2022 20:03:16,D40X55 S3,42.3,-82.99,23,42,736,2247,10,43,11,0,0,244
91173,10/29/2022 19:37:05,D40X55 S3,42.3,-82.99,24,39,583,4520,0,5,16,0,0,254
91173,10/30/2022 1:00:50,D40X55 S3,42.3,-82.99,55,80,1273,5463,9.5,36,35,0,0,564
91173,10/30/2022 11:52:20,D40X55 S3,42.3,-82.99,56,81,941,7122,10.3,37,45,0,0,574
91173,10/30/2022 13:07:29,D40X55 S3,42.3,-82.99,74,51,717,8320,-0.3,2,48,0,0,754
91173,10/30/2022 12:29:17,D40X55 S3,42.3,-82.99,79,233,695,4608,0.3,3,37,5800,16,784
91173,10/30/2022 19:15:01,D40X55 S3,42.3,-82.99,14,49,1380,8019,10.1,44,45,0,0,154
91173,10/30/2022 18:28:21,D40X55 S3,42.3,-82.99,20,38,551,2728,0.1,-3,24,3137,18,214
91173,10/30/2022 17:58:06,D40X55 S3,42.3,-82.99,21,28,598,5461,8.6,51,55,0,0,224
91173,10/30/2022 18:06:15,D40X55 S3,42.3,-82.99,22,42,495,3201,9.5,41,43,0,0,234
91173,10/30/2022 21:18:17,D40X55 S3,42.3,-82.99,55,76,859,7522,8.8,54,69,0,0,564
91173,10/30/2022 20:19:19,D40X55 S3,42.3,-82.99,76,74,1511,7598,0.4,3,34,7397,54,774
91173,11/1/2022 14:50:34,D40X55 S3,42.21,-82.7,6,179,2655,17950,11.8,777,16,3442,8,74
91173,11/3/2022 16:15:52,D40X55 S3,42.21,-82.7,8,181,2249,19463,11.3,867,16,6340,0,94
91173,11/3/2022 16:18:49,D40X55 S3,42.21,-82.7,10,175,2507,21059,9.8,726,14,0,0,114
91173,11/3/2022 16:22:12,D40X55 S3,42.21,-82.7,12,180,3438,20930,13.9,946,13,9514,14,134
91173,11/3/2022 16:28:34,D40X55 S3,42.21,-82.7,15,181,3430,23766,12.1,948,17,9894,14,164
91173,11/3/2022 16:33:19,D40X55 S3,42.21,-82.7,16,134,472,3280,-0.4,3,28,5319,16,154
91173,11/3/2022 19:34:54,D40X55 S3,42.21,-82.71,4,232,1283,7453,8.6,152,15,0,0,54
91173,11/4/2022 13:05:35,D40X55 S3,42.21,-82.71,6,233,1473,8402,9,334,18,0,0,74
91173,11/4/2022 13:19:34,D40X55 S3,42.21,-82.71,10,230,1346,7331,9,213,19,0,0,114
91173,11/4/2022 13:13:53,D40X55 S3,42.21,-82.71,12,240,1279,7504,8.8,291,20,0,0,134
91173,11/4/2022 13:16:00,D40X55 S3,42.21,-82.71,14,238,1453,11510,9.1,405,12,0,0,154
91173,11/4/2022 13:13:36,D40X55 S3,42.21,-82.71,15,234,1697,13785,8.8,368,15,0,0,164
91173,11/4/2022 13:20:26,D40X55 S3,42.21,-82.71,17,227,1369,8473,9.8,270,13,0,0,184
91173,11/4/2022 13:46:24,D40X55 S3,42.21,-82.71,19,230,1512,10054,10,441,10,0,0,204
91173,11/4/2022 13:48:55,D40X55 S3,42.21,-82.71,20,123,2240,2213,27.6,161,11,7896,7,194
91173,11/4/2022 15:15:35,D40X55 S3,42.03,-82.59,2,175,1253,11806,7.2,120,13,0,0,34
91173,11/5/2022 13:48:39,D40X55 S3,42.03,-82.59,4,171,1425,4624,8.2,95,18,0,0,54
91173,11/5/2022 13:40:26,D40X55 S3,42.03,-82.59,7,178,1240,12243,7.8,144,14,5342,20,64
91173,11/5/2022 13:48:06,D40X55 S3,42.03,-82.59,4,172,1264,9004,10.2,130,20,0,0,54
91173,11/5/2022 15:47:17,D40X55 S3,42.03,-82.59,8,177,953,1833,10.3,95,15,0,0,94
91173,11/5/2022 15:26:04,D40X55 S3,42.03,-82.59,10,173,788,3668,8.5,90,11,0,0,114
91173,11/5/2022 15:14:18,D40X55 S3,42.03,-82.59,12,177,927,6920,8.5,91,22,0,0,134
91173,11/5/2022 15:38:19,D40X55 S3,42.03,-82.59,16,171,822,3855,8.2,108,22,0,0,174
91173,11/5/2022 15:35:45,D40X55 S3,42.03,-82.59,18,179,689,2051,8.7,60,15,0,0,194
91173,11/5/2022 15:58:28,D40X55 S3,42.03,-82.59,22,173,756,2890,8.1,96,27,0,0,234
91173,11/5/2022 15:31:25,D40X55 S3,42.03,-82.59,24,180,883,9902,8.1,158,18,0,0,254
91173,11/5/2022 15:51:56,D40X55 S3,42.03,-82.59,28,174,1142,3887,8.5,98,16,0,0,294
91173,11/5/2022 18:27:35,D40X55 S3,42.03,-82.59,31,175,1362,10068,10.6,289,13,0,0,324
91173,11/5/2022 18:21:47,D40X55 S3,42.03,-82.59,32,181,903,3308,9.9,138,13,0,0,334
91173,11/5/2022 18:19:30,D40X55 S3,42.03,-82.59,33,176,3221,18974,9,238,7,9530,1,344
91173,11/5/2022 18:22:26,D40X55 S3,42.03,-82.59,34,181,1210,20817,11.6,836,7,10705,1,354
91173,11/5/2022 18:25:33,D40X55 S3,42.03,-82.59,35,183,1778,21589,12.3,1122,6,13435,3,364
91173,11/5/2022 18:28:48,D40X55 S3,42.03,-82.59,36,181,3546,16321,11.1,541,6,0,0,374
91173,11/5/2022 18:30:56,D40X55 S3,42.03,-82.59,37,176,1206,18102,8.8,125,9,10184,2,384
91173,11/5/2022 18:37:25,D40X55 S3,42.03,-82.59,38,175,1459,7711,8.8,194,12,0,0,394
91173,11/5/2022 18:44:08,D40X55 S3,42.03,-82.59,39,55,533,4209,0.2,-2,11,6409,14,384
91173,11/5/2022 20:55:03,D40X55 S3,42.02,-82.58,4,172,1363,10023,9.3,64,20,0,0,54
91173,11/6/2022 14:00:34,D40X55 S3,42.02,-82.58,6,178,1447,9341,9.1,171,15,0,0,74
91173,11/6/2022 13:54:41,D40X55 S3,42.02,-82.58,8,100,1164,10577,-0.4,-5,8,5527,10,74
91173,11/6/2022 15:01:58,D40X55 S3,42.03,-82.59,2,178,885,4701,7.7,60,9,4441,14,34
91173,11/6/2022 17:30:53,D40X55 S3,42.03,-82.59,5,177,1220,9430,8.5,274,11,0,0,64
91173,11/6/2022 17:35:37,D40X55 S3,42.03,-82.59,7,175,1174,6673,8.2,112,17,0,0,84
91173,11/6/2022 17:33:37,D40X55 S3,42.03,-82.59,9,168,1424,10088,10.4,159,14,0,0,104
91173,11/6/2022 17:46:02,D40X55 S3,42.03,-82.59,14,177,1350,11291,8.7,189,15,0,0,154
91173,11/6/2022 17:41:14,D40X55 S3,42.03,-82.59,16,175,1478,13259,10.4,183,16,3903,12,174
91173,11/6/2022 17:41:14,D40X55 S3,42.03,-82.59,17,176,1796,12770,8.5,121,10,0,0,184
91173,11/6/2022 17:43:26,D40X55 S3,42.03,-82.59,18,174,1515,15767,10.2,224,11,8422,11,194
91173,11/6/2022 17:47:59,D40X55 S3,42.03,-82.59,19,147,1081,8294,8.2,108,14,0,0,204
91173,11/6/2022 17:49:39,D40X55 S3,42.03,-82.59,21,174,1653,15631,9.9,225,13,0,0,224
91173,11/6/2022 17:52:55,D40X55 S3,42.03,-82.59,23,170,1708,14988,12.5,341,13,0,0,244
91173,11/6/2022 17:55:29,D40X55 S3,42.03,-82.59,25,177,1638,15440,14.1,183,12,0,0,264
91173,11/6/2022 17:56:06,D40X55 S3,42.03,-82.59,26,181,1224,13586,14,222,12,0,0,274
91173,11/6/2022 17:57:03,D40X55 S3,42.03,-82.59,27,184,2791,24160,13.4,180,15,0,0,284
91173,11/6/2022 17:58:48,D40X55 S3,42.03,-82.59,28,192,4679,28959,11,199,5,15593,6,294
91173,11/6/2022 18:05:30,D40X55 S3,42.03,-82.59,29,178,1341,16028,26.9,1094,10,5428,4,304
91173,11/6/2022 18:10:27,D40X55 S3,42.03,-82.59,32,167,2071,23242,12.1,815,14,0,0,334
91173,11/6/2022 18:15:48,D40X55 S3,42.03,-82.59,35,178,2072,16492,10.6,99,14,0,0,364
91173,11/6/2022 18:21:40,D40X55 S3,42.03,-82.59,37,178,2201,18051,12.3,398,10,0,0,384
91173,11/6/2022 18:23:19,D40X55 S3,42.03,-82.59,39,175,2080,21448,11.3,237,9,0,0,404
91173,11/6/2022 18:24:20,D40X55 S3,42.03,-82.59,40,180,2394,19095,13.2,235,12,0,0,414
91173,11/6/2022 18:25:40,D40X55 S3,42.03,-82.59,41,177,2539,28781,13.8,507,12,3865,6,424
91173,11/6/2022 18:29:39,D40X55 S3,42.03,-82.59,42,171,2187,20416,13.3,171,12,0,0,434
91173,11/6/2022 18:37:08,D40X55 S3,42.03,-82.59,44,174,1463,14143,16.5,191,12,0,0,454
91173,11/6/2022 18:39:43,D40X55 S3,42.03,-82.59,46,176,1439,13192,13.4,172,13,0,0,474
91173,11/6/2022 18:48:28,D40X55 S3,42.03,-82.59,47,175,1732,12502,16.3,271,13,4107,14,484
91173,11/6/2022 18:56:33,D40X55 S3,42.03,-82.59,47,169,1191,8315,0,1,23,5245,36,464
91173,11/6/2022 21:16:34,D40X55 S3,42.03,-82.59,6,170,1881,14358,11.7,195,21,0,0,74
91173,11/6/2022 20:28:13,D40X55 S3,42.03,-82.59,8,170,1489,13104,11.7,229,18,0,0,94
91173,11/6/2022 20:48:55,D40X55 S3,42.03,-82.59,12,172,1287,9511,10.6,224,26,0,0,134
91173,11/6/2022 20:38:11,D40X55 S3,42.03,-82.59,14,178,977,9017,10.4,118,13,0,0,154
91173,11/6/2022 20:49:03,D40X55 S3,42.03,-82.59,17,170,1173,8234,9.1,150,25,0,0,184
91173,11/6/2022 20:58:20,D40X55 S3,42.03,-82.59,22,177,1178,9620,10.2,137,21,0,0,234
91173,11/6/2022 21:01:57,D40X55 S3,42.03,-82.59,28,131,1187,13427,8.1,51,16,0,0,294
91173,11/6/2022 20:54:23,D40X55 S3,42.03,-82.59,29,135,1179,13537,8,50,14,6563,24,284
91173,11/6/2022 22:27:54,D40X55 S3,42.03,-82.59,4,176,1133,10478,10.1,151,24,0,0,54
91173,11/7/2022 13:37:42,D40X55 S3,42.03,-82.59,7,174,1162,6206,11.4,188,16,0,0,84
91173,11/7/2022 13:42:19,D40X55 S3,42.03,-82.59,10,171,1259,8744,11.6,291,18,0,0,114
91173,11/7/2022 13:45:50,D40X55 S3,42.03,-82.59,12,172,943,4447,13,178,15,0,0,134
91173,11/7/2022 13:59:23,D40X55 S3,42.03,-82.59,16,180,886,5411,11.7,204,19,0,0,174
91173,11/7/2022 13:54:52,D40X55 S3,42.03,-82.59,18,181,923,4745,13.4,210,23,0,0,194
91173,11/7/2022 13:45:20,D40X55 S3,42.03,-82.59,19,170,1148,7261,10.1,174,18,0,0,204
91173,11/7/2022 13:47:53,D40X55 S3,42.03,-82.59,20,180,904,4624,9.1,112,19,0,0,214
91173,11/7/2022 14:04:02,D40X55 S3,42.03,-82.59,26,179,1384,11526,12.9,715,16,3950,0,274
91173,11/7/2022 14:02:15,D40X55 S3,42.03,-82.59,29,172,1616,13891,12,259,16,0,0,304
91173,11/7/2022 13:58:05,D40X55 S3,42.03,-82.59,30,176,1617,14033,12.3,259,14,6066,49,294
91173,11/7/2022 16:28:55,D40X55 S3,42.03,-82.59,3,169,1051,6111,9.9,118,24,0,0,44
91173,11/7/2022 15:25:07,D40X55 S3,42.03,-82.59,4,175,993,5211,9.7,129,14,0,0,54
91173,11/7/2022 15:30:02,D40X55 S3,42.03,-82.59,6,176,1297,9580,9.9,137,12,0,0,74
91173,11/7/2022 15:28:30,D40X55 S3,42.03,-82.59,7,129,1220,13346,10.9,96,14,0,0,84
91173,11/7/2022 15:38:10,D40X55 S3,42.03,-82.59,9,133,1228,7743,12.4,151,22,0,0,104
91173,11/7/2022 15:40:59,D40X55 S3,42.03,-82.59,11,131,1236,8358,9.8,154,20,0,0,124
91173,11/7/2022 15:37:56,D40X55 S3,42.03,-82.59,12,130,1588,10716,9.8,186,10,0,0,134
91173,11/7/2022 15:39:06,D40X55 S3,42.03,-82.59,13,129,1938,14642,10.3,93,10,4892,5,144
91173,11/7/2022 15:40:55,D40X55 S3,42.03,-82.59,14,133,1602,14547,10.8,151,16,0,0,154
91173,11/7/2022 15:51:16,D40X55 S3,42.03,-82.59,17,177,1162,11202,10.7,142,11,0,0,184
91173,11/7/2022 16:11:50,D40X55 S3,42.03,-82.59,21,179,1124,7906,10.2,173,20,0,0,224
91173,11/7/2022 15:59:36,D40X55 S3,42.03,-82.59,23,11,383,7769,9.6,125,15,5804,18,224
91173,11/7/2022 19:17:22,D40X55 S3,42.03,-82.59,3,95,876,6561,8.6,205,13,0,0,44
91173,11/7/2022 18:23:07,D40X55 S3,42.03,-82.59,4,120,873,7093,9.7,207,12,0,0,54
91173,11/7/2022 18:32:08,D40X55 S3,42.21,-82.6,4,239,1093,4633,9.9,144,17,0,0,54
91173,11/11/2022 14:50:25,D40X55 S3,42.21,-82.6,5,179,1039,6379,9.4,141,17,0,0,64
91173,11/11/2022 14:58:13,D40X55 S3,42.21,-82.6,7,170,1231,4705,9.4,211,22,0,0,84
91173,11/11/2022 15:15:50,D40X55 S3,42.21,-82.6,11,178,1346,6746,9.5,243,17,0,0,124
91173,11/11/2022 15:15:17,D40X55 S3,42.21,-82.6,16,174,1226,9981,9.1,299,12,0,0,174
91173,11/11/2022 15:13:02,D40X55 S3,42.21,-82.6,19,178,1814,11400,9.9,365,8,0,0,204
91173,11/11/2022 15:09:17,D40X55 S3,42.21,-82.6,20,177,1530,10500,9.7,347,15,0,0,214
91173,11/11/2022 15:16:05,D40X55 S3,42.21,-82.6,22,175,1368,7038,10.1,282,15,0,0,234
91173,11/11/2022 15:49:04,D40X55 S3,42.21,-82.6,28,175,1179,6364,9.8,261,17,0,0,294
91173,11/11/2022 15:41:48,D40X55 S3,42.21,-82.6,31,173,1112,2829,10.4,111,20,0,0,324
91173,11/11/2022 16:40:31,D40X55 S3,42.21,-82.6,40,174,1130,5584,10.8,135,17,0,0,414
91173,11/11/2022 15:49:12,D40X55 S3,42.21,-82.6,43,181,1264,4975,10.1,158,18,0,0,444
91173,11/11/2022 15:50:19,D40X55 S3,42.21,-82.61,46,171,1123,5174,9.7,219,17,0,0,474
91173,11/11/2022 15:57:34,D40X55 S3,42.21,-82.61,49,175,1055,5394,9,156,17,0,0,504
91173,11/11/2022 15:51:46,D40X55 S3,42.21,-82.6,50,179,1095,3967,9.4,175,10,0,0,514
91173,11/11/2022 16:53:16,D40X55 S3,42.21,-82.6,51,187,1555,6572,9.9,123,9,0,0,524
91173,11/11/2022 17:00:00,D40X55 S3,42.21,-82.6,52,184,2149,6475,20.8,111,12,5858,5,514
91173,11/11/2022 23:11:39,D40X55 S3,42.21,-82.61,2,155,1022,6747,8.5,94,27,0,0,34
91173,11/13/2022 16:02:05,D40X55 S3,42.21,-82.61,11,175,1855,10984,11.2,271,30,0,0,124
91173,11/13/2022 15:46:26,D40X55 S3,42.21,-82.61,13,173,2863,15686,-0.1,3,17,9110,24,144
91173,11/13/2022 16:53:43,D40X55 S3,42.21,-82.61,22,178,1305,6748,10.1,309,21,0,0,234
91173,11/13/2022 16:39:42,D40X55 S3,42.21,-82.61,27,173,1034,4591,9.7,213,19,0,0,284
91173,11/13/2022 21:57:09,D40X55 S3,42.21,-82.61,5,180,977,3352,8.3,97,21,0,0,64
91173,11/14/2022 14:03:44,D40X55 S3,42.21,-82.61,11,174,992,4737,8.8,115,22,0,0,124
91173,11/14/2022 13:33:51,D40X55 S3,42.21,-82.61,17,175,992,8440,8.8,121,26,0,0,184
91173,11/14/2022 13:48:01,D40X55 S3,42.21,-82.61,22,176,1350,4866,9.8,132,18,0,0,234
91173,11/14/2022 14:33:13,D40X55 S3,42.21,-82.61,29,181,1023,4240,8.4,99,16,0,0,304
91173,11/14/2022 13:44:37,D40X55 S3,42.21,-82.61,34,181,938,9088,8.1,106,15,0,0,354
91173,11/14/2022 13:55:40,D40X55 S3,42.21,-82.61,38,179,1095,4947,8.5,109,16,0,0,394
91173,11/14/2022 13:50:41,D40X55 S3,42.21,-82.61,41,176,1009,7923,11,143,18,0,0,424
91173,11/14/2022 14:28:14,D40X55 S3,42.21,-82.61,47,175,1195,5964,8.5,119,17,0,0,484
91173,11/14/2022 14:05:13,D40X55 S3,42.21,-82.61,50,181,1040,5697,8.3,172,15,0,0,514
91173,11/14/2022 13:55:51,D40X55 S3,42.21,-82.61,51,171,1152,4952,9.4,113,14,0,0,524
91173,11/14/2022 14:12:16,D40X55 S3,42.21,-82.61,52,180,1054,4038,-0.3,-5,16,0,0,534
91173,11/14/2022 14:27:56,D40X55 S3,42.21,-82.61,58,2,301,4594,-0.1,4,33,7132,18,574
91173,11/14/2022 19:53:51,D40X55 S3,42.21,-82.61,12,44,643,5798,11.5,36,45,0,0,134
91173,11/14/2022 17:43:21,D40X55 S3,42.21,-82.61,13,95,551,3109,11.6,42,25,0,0,144
91173,11/14/2022 19:02:45,D40X55 S3,42.21,-82.61,24,36,533,6282,9.6,48,72,0,0,254
91173,11/14/2022 20:10:25,D40X55 S3,42.21,-82.61,34,58,525,4022,10,52,69,0,0,354
91173,11/14/2022 18:20:10,D40X55 S3,42.21,-82.61,37,66,736,5713,9.3,38,62,0,0,384
91173,11/14/2022 19:13:18,D40X55 S3,42.21,-82.61,40,58,270,3422,8.5,44,75,0,0,414
91173,11/14/2022 19:05:04,D40X55 S3,42.21,-82.61,41,26,527,4596,9.2,53,68,0,0,424
91173,11/14/2022 19:03:36,D40X55 S3,42.21,-82.61,42,35,537,7243,9.5,56,64,0,0,434
91173,11/14/2022 23:00:32,D40X55 S3,42.21,-82.61,10,239,1017,5928,8.2,187,24,0,0,114
91173,11/15/2022 15:42:00,D40X55 S3,42.21,-82.61,31,229,966,5936,10.2,105,16,0,0,324
91173,11/15/2022 13:55:44,D40X55 S3,42.21,-82.61,34,227,1015,6847,8.2,118,15,0,0,354
91173,11/15/2022 15:55:39,D40X55 S3,42.21,-82.61,14,39,474,5509,10.5,43,72,0,0,154
91173,11/15/2022 17:35:09,D40X55 S3,42.21,-82.61,22,122,1461,4352,10.4,38,88,0,0,234
91173,11/15/2022 16:58:04,D40X55 S3,42.21,-82.61,27,89,541,5742,10,48,108,0,0,284
91173,11/15/2022 16:44:16,D40X55 S3,42.21,-82.61,28,62,474,6138,9.8,47,99,0,0,294
91173,11/15/2022 16:55:32,D40X55 S3,42.21,-82.61,30,48,624,6326,10.9,35,100,0,0,314
91173,11/15/2022 18:48:59,D40X55 S3,42.21,-82.61,39,18,653,4222,0.2,4,57,0,0,404
91173,11/15/2022 16:50:52,D40X55 S3,42.21,-82.61,41,12,249,4491,0.2,-4,21,5294,23,404
91173,11/15/2022 20:31:25,D40X55 S3,42.21,-82.63,8,175,906,3117,9.4,104,13,0,0,94
91173,11/17/2022 15:18:41,D40X55 S3,42.21,-82.63,11,175,1042,3990,10.9,146,15,0,0,124
91173,11/17/2022 15:21:45,D40X55 S3,42.21,-82.63,14,176,897,3163,11.8,164,14,0,0,154
91173,11/17/2022 15:50:48,D40X55 S3,42.21,-82.63,17,182,895,3413,11.4,131,16,0,0,184
91173,11/17/2022 15:42:29,D40X55 S3,42.21,-82.63,21,182,906,3670,13.5,257,12,0,0,224
91173,11/17/2022 15:37:23,D40X55 S3,42.21,-82.63,25,176,1017,4722,15.7,531,18,0,0,264
91173,11/17/2022 15:38:41,D40X55 S3,42.21,-82.63,28,179,963,5013,10.5,98,15,0,0,294
91173,11/17/2022 15:46:13,D40X55 S3,42.21,-82.63,30,173,936,4854,11.6,149,11,0,0,314
91173,11/17/2022 15:44:35,D40X55 S3,42.21,-82.63,32,135,966,4625,13.8,135,13,0,0,334
91173,11/17/2022 16:00:18,D40X55 S3,42.21,-82.63,35,136,998,5379,8.8,84,14,0,0,364
91173,11/17/2022 15:48:33,D40X55 S3,42.21,-82.63,37,178,891,5979,11.6,172,15,0,0,384
91173,11/17/2022 15:59:52,D40X55 S3,42.21,-82.63,39,173,865,3009,14.8,234,14,0,0,404
91173,11/17/2022 15:55:09,D40X55 S3,42.21,-82.63,41,180,901,3938,10.6,102,14,0,0,424
91173,11/17/2022 16:08:24,D40X55 S3,42.21,-82.63,44,181,872,3168,12.3,147,15,0,0,454
91173,11/17/2022 16:12:45,D40X55 S3,42.21,-82.63,46,180,952,4310,12.5,111,21,0,0,474
91173,11/17/2022 16:18:10,D40X55 S3,42.21,-82.63,49,184,1063,4545,12,113,18,0,0,504
91173,11/17/2022 16:05:15,D40X55 S3,42.21,-82.63,51,179,1024,5276,12.2,130,15,0,0,524
91173,11/17/2022 16:17:06,D40X55 S3,42.21,-82.63,52,179,1082,8992,10.2,115,13,0,0,534
